time,position,velocity
0.940000,0.036351,-0.682978
0.950000,0.029362,-0.698939
0.960000,0.022220,-0.714206
0.970000,0.014932,-0.728752
0.980000,0.007507,-0.742552
0.990000,-0.000049,-0.755584
1.000000,-0.007727,-0.767823
1.010000,-0.015520,-0.779248
1.020000,-0.023418,-0.789837
1.030000,-0.031414,-0.799570
1.040000,-0.039498,-0.808428
1.050000,-0.047662,-0.816393
1.060000,-0.055897,-0.823448
1.070000,-0.064192,-0.829578
1.080000,-0.072540,-0.834766
1.090000,-0.080930,-0.838999
1.100000,-0.089353,-0.842266
1.110000,-0.097798,-0.844554
1.120000,-0.106257,-0.845854
1.130000,-0.114718,-0.846156
1.140000,-0.123173,-0.845452
1.150000,-0.131610,-0.843737
1.160000,-0.140020,-0.841004
1.170000,-0.148393,-0.837250
1.180000,-0.156717,-0.832472
1.190000,-0.164984,-0.826668
1.200000,-0.173182,-0.819838
1.210000,-0.181302,-0.811983
1.220000,-0.189333,-0.803105
1.230000,-0.197265,-0.793208
1.240000,-0.205088,-0.782296
1.250000,-0.212792,-0.770375
1.260000,-0.220367,-0.757453
1.270000,-0.227802,-0.743538
1.280000,-0.235088,-0.728640
1.290000,-0.242216,-0.712769
1.300000,-0.249176,-0.695939
1.310000,-0.255957,-0.678161
1.320000,-0.262552,-0.659452
1.330000,-0.268950,-0.639826
1.340000,-0.275143,-0.619300
1.350000,-0.281122,-0.597893
1.360000,-0.286878,-0.575623
1.370000,-0.292403,-0.552511
1.380000,-0.297689,-0.528579
1.390000,-0.302727,-0.503848
1.400000,-0.307511,-0.478342
1.410000,-0.312032,-0.452085
1.420000,-0.316283,-0.425103
1.430000,-0.320257,-0.397423
1.440000,-0.323948,-0.369071
1.450000,-0.327348,-0.340076
1.460000,-0.330453,-0.310466
1.470000,-0.333256,-0.280272
1.480000,-0.335751,-0.249524
1.490000,-0.337934,-0.218255
1.500000,-0.339799,-0.186495
1.510000,-0.341341,-0.154277
1.520000,-0.342558,-0.121636
1.530000,-0.343444,-0.088606
1.540000,-0.343996,-0.055221
1.550000,-0.344211,-0.021516
1.560000,-0.344086,0.012473
1.570000,-0.343619,0.046709
1.580000,-0.342808,0.081156
1.590000,-0.341650,0.115777
1.600000,-0.340145,0.150534
1.610000,-0.338291,0.185390
1.620000,-0.336088,0.220306
1.630000,-0.333535,0.255246
1.640000,-0.330634,0.290169
1.650000,-0.327383,0.325039
1.660000,-0.323785,0.359815
1.670000,-0.319840,0.394460
1.680000,-0.315551,0.428935
1.690000,-0.310919,0.463202
1.700000,-0.305947,0.497221
1.710000,-0.300637,0.530955
1.720000,-0.294994,0.564366
1.730000,-0.289019,0.597415
1.740000,-0.282719,0.630064
1.750000,-0.276096,0.662277
1.760000,-0.269156,0.694016
1.770000,-0.261903,0.725245
1.780000,-0.254344,0.755927
1.790000,-0.246484,0.786027
1.800000,-0.238329,0.815509
1.810000,-0.229885,0.844338
1.820000,-0.221161,0.872481
1.830000,-0.212162,0.899904
1.840000,-0.202896,0.926574
1.850000,-0.193371,0.952459
1.860000,-0.183596,0.977527
1.870000,-0.173578,1.001748
1.880000,-0.163328,1.025092
1.890000,-0.152852,1.047531
1.900000,-0.142162,1.069035
1.910000,-0.131266,1.089578
1.920000,-0.120175,1.109133
1.930000,-0.108898,1.127676
1.940000,-0.097446,1.145182
1.950000,-0.085830,1.161627
1.960000,-0.074060,1.176990
1.970000,-0.062148,1.191250
1.980000,-0.050104,1.204386
1.990000,-0.037940,1.216379
2.000000,-0.025668,1.227213
2.010000,-0.013299,1.236870
2.020000,-0.000846,1.245335
2.030000,0.011680,1.252594
2.040000,0.024267,1.258635
2.050000,0.036901,1.263445
2.060000,0.049571,1.267014
2.070000,0.062264,1.269333
2.080000,0.074968,1.270394
2.090000,0.087670,1.270192
2.100000,0.100358,1.268720
2.110000,0.113017,1.265975
2.120000,0.125637,1.261955
2.130000,0.138203,1.256658
2.140000,0.150704,1.250084
2.150000,0.163127,1.242235
2.160000,0.175458,1.233114
2.170000,0.187685,1.222725
2.180000,0.199796,1.211073
2.190000,0.211777,1.198166
2.200000,0.223617,1.184011
2.210000,0.235304,1.168618
2.220000,0.246824,1.151998
2.230000,0.258165,1.134164
2.240000,0.269317,1.115128
2.250000,0.280266,1.094905
2.260000,0.291001,1.073511
2.270000,0.301510,1.050965
2.280000,0.311783,1.027283
2.290000,0.321808,1.002486
2.300000,0.331574,0.976595
2.310000,0.341070,0.949631
2.320000,0.350287,0.921619
2.330000,0.359212,0.892583
2.340000,0.367838,0.862548
2.350000,0.376153,0.831542
2.360000,0.384149,0.799591
2.370000,0.391816,0.766724
2.380000,0.399146,0.732972
2.390000,0.406130,0.698366
2.400000,0.412759,0.662936
2.410000,0.419026,0.626716
2.420000,0.424924,0.589740
2.430000,0.430444,0.552041
2.440000,0.435581,0.513656
2.450000,0.440327,0.474619
2.460000,0.444677,0.434969
2.470000,0.448624,0.394743
2.480000,0.452164,0.353978
2.490000,0.455291,0.312714
2.500000,0.458001,0.270990
2.510000,0.460289,0.228847
2.520000,0.462153,0.186325
2.530000,0.463587,0.143465
2.540000,0.464590,0.100309
2.550000,0.465159,0.056898
2.560000,0.465292,0.013275
2.570000,0.464987,-0.030517
2.580000,0.464242,-0.074436
2.590000,0.463058,-0.118438
2.600000,0.461433,-0.162480
2.610000,0.459368,-0.206519
2.620000,0.456863,-0.250511
2.630000,0.453919,-0.294413
2.640000,0.450537,-0.338180
2.650000,0.446719,-0.381769
2.660000,0.442468,-0.425137
2.670000,0.437786,-0.468240
2.680000,0.432675,-0.511035
2.690000,0.427140,-0.553479
2.700000,0.421185,-0.595529
2.710000,0.414814,-0.637143
2.720000,0.408031,-0.678278
2.730000,0.400842,-0.718893
2.740000,0.393253,-0.758947
2.750000,0.385269,-0.798397
2.760000,0.376897,-0.837205
2.770000,0.368143,-0.875330
2.780000,0.359016,-0.912734
2.790000,0.349522,-0.949376
2.800000,0.339670,-0.985220
2.810000,0.329468,-1.020229
2.820000,0.318924,-1.054365
2.830000,0.308048,-1.087594
2.840000,0.296849,-1.119880
2.850000,0.285337,-1.151190
2.860000,0.273522,-1.181489
2.870000,0.261415,-1.210747
2.880000,0.249026,-1.238932
2.890000,0.236366,-1.266014
2.900000,0.223446,-1.291963
2.910000,0.210278,-1.316752
2.920000,0.196875,-1.340354
2.930000,0.183247,-1.362742
2.940000,0.169408,-1.383892
2.950000,0.155371,-1.403780
2.960000,0.141147,-1.422384
2.970000,0.126750,-1.439683
2.980000,0.112193,-1.455657
2.990000,0.097491,-1.470286
3.000000,0.082655,-1.483555
3.010000,0.067701,-1.495447
3.020000,0.052641,-1.505947
3.030000,0.037491,-1.515041
3.040000,0.022264,-1.522718
3.050000,0.006974,-1.528967
3.060000,-0.008364,-1.533778
3.070000,-0.023735,-1.537144
3.080000,-0.039126,-1.539059
3.090000,-0.054521,-1.539517
3.100000,-0.069906,-1.538514
3.110000,-0.085267,-1.536048
3.120000,-0.100588,-1.532119
3.130000,-0.115855,-1.526727
3.140000,-0.131054,-1.519874
3.150000,-0.146170,-1.511564
3.160000,-0.161188,-1.501801
3.170000,-0.176094,-1.490591
3.180000,-0.190873,-1.477943
3.190000,-0.205512,-1.463866
3.200000,-0.219995,-1.448370
3.210000,-0.234310,-1.431467
3.220000,-0.248442,-1.413171
3.230000,-0.262377,-1.393496
3.240000,-0.276101,-1.372458
3.250000,-0.289602,-1.350075
3.260000,-0.302866,-1.326365
3.270000,-0.315879,-1.301349
3.280000,-0.328630,-1.275048
3.290000,-0.341104,-1.247485
3.300000,-0.353291,-1.218684
3.310000,-0.365178,-1.188669
3.320000,-0.376753,-1.157468
3.330000,-0.388004,-1.125107
3.340000,-0.398920,-1.091616
3.350000,-0.409490,-1.057025
3.360000,-0.419704,-1.021364
3.370000,-0.429550,-0.984665
3.380000,-0.439020,-0.946962
3.390000,-0.448103,-0.908290
3.400000,-0.456790,-0.868682
3.410000,-0.465072,-0.828175
3.420000,-0.472940,-0.786806
3.430000,-0.480386,-0.744614
3.440000,-0.487402,-0.701636
3.450000,-0.493981,-0.657912
3.460000,-0.500116,-0.613484
3.470000,-0.505800,-0.568391
3.480000,-0.511027,-0.522676
3.490000,-0.515791,-0.476380
3.500000,-0.520086,-0.429548
3.510000,-0.523908,-0.382223
3.520000,-0.527253,-0.334449
3.530000,-0.530115,-0.286270
3.540000,-0.532493,-0.237732
3.550000,-0.534382,-0.188880
3.560000,-0.535779,-0.139760
3.570000,-0.536683,-0.090419
3.580000,-0.537092,-0.040902
3.590000,-0.537005,0.008743
3.600000,-0.536420,0.058469
3.610000,-0.535338,0.108230
3.620000,-0.533758,0.157978
3.630000,-0.531681,0.207667
3.640000,-0.529109,0.257248
3.650000,-0.526042,0.306676
3.660000,-0.522483,0.355902
3.670000,-0.518434,0.404879
3.680000,-0.513899,0.453562
3.690000,-0.508880,0.501904
3.700000,-0.503381,0.549857
3.710000,-0.497407,0.597377
3.720000,-0.490963,0.644418
3.730000,-0.484054,0.690934
3.740000,-0.476685,0.736881
3.750000,-0.468863,0.782215
3.760000,-0.460594,0.826891
3.770000,-0.451885,0.870867
3.780000,-0.442744,0.914100
3.790000,-0.433179,0.956548
3.800000,-0.423197,0.998170
3.810000,-0.412808,1.038926
3.820000,-0.402020,1.078776
3.830000,-0.390843,1.117681
3.840000,-0.379287,1.155602
3.850000,-0.367362,1.192504
3.860000,-0.355079,1.228350
3.870000,-0.342448,1.263104
3.880000,-0.329480,1.296732
3.890000,-0.316188,1.329202
3.900000,-0.302584,1.360481
3.910000,-0.288678,1.390538
3.920000,-0.274485,1.419343
3.930000,-0.260016,1.446867
3.940000,-0.245285,1.473083
3.950000,-0.230306,1.497965
3.960000,-0.215091,1.521486
3.970000,-0.199655,1.543625
3.980000,-0.184011,1.564357
3.990000,-0.168174,1.583662
4.000000,-0.152159,1.601520
4.010000,-0.135980,1.617912
4.020000,-0.119652,1.632821
4.030000,-0.103189,1.646232
4.040000,-0.086608,1.658129
4.050000,-0.069923,1.668500
4.060000,-0.053150,1.677333
4.070000,-0.036304,1.684618
4.080000,-0.019400,1.690346
4.090000,-0.002455,1.694511
4.100000,0.014516,1.697106
4.110000,0.031497,1.698127
4.120000,0.048473,1.697572
4.130000,0.065427,1.695438
4.140000,0.082345,1.691727
4.150000,0.099209,1.686440
4.160000,0.116005,1.679580
4.170000,0.132716,1.671152
4.180000,0.149328,1.661162
4.190000,0.165824,1.649618
4.200000,0.182189,1.636528
4.210000,0.198408,1.621903
4.220000,0.214466,1.605756
4.230000,0.230347,1.588099
4.240000,0.246036,1.568948
4.250000,0.261520,1.548318
4.260000,0.276782,1.526228
4.270000,0.291809,1.502697
4.280000,0.306586,1.477745
4.290000,0.321100,1.451395
4.300000,0.335337,1.423668
4.310000,0.349283,1.394590
4.320000,0.362925,1.364186
4.330000,0.376250,1.332484
4.340000,0.389245,1.299511
4.350000,0.401898,1.265298
4.360000,0.414196,1.229874
4.370000,0.426129,1.193273
4.380000,0.437684,1.155526
4.390000,0.448851,1.116668
4.400000,0.459618,1.076734
4.410000,0.469976,1.035760
4.420000,0.479914,0.993783
4.430000,0.489422,0.950842
4.440000,0.498492,0.906976
4.450000,0.507114,0.862224
4.460000,0.515281,0.816627
4.470000,0.522983,0.770228
4.480000,0.530213,0.723069
4.490000,0.536965,0.675192
4.500000,0.543232,0.626642
4.510000,0.549006,0.577463
4.520000,0.554283,0.527701
4.530000,0.559057,0.477401
4.540000,0.563324,0.426610
4.550000,0.567077,0.375374
4.560000,0.570315,0.323740
4.570000,0.573032,0.271757
4.580000,0.575227,0.219473
4.590000,0.576896,0.166935
4.600000,0.578038,0.114192
4.610000,0.578651,0.061293
4.620000,0.578734,0.008288
4.630000,0.578286,-0.044775
4.640000,0.577308,-0.097847
4.650000,0.575799,-0.150878
4.660000,0.573761,-0.203818
4.670000,0.571195,-0.256620
4.680000,0.568102,-0.309233
4.690000,0.564486,-0.361608
4.700000,0.560349,-0.413698
4.710000,0.555695,-0.465452
4.720000,0.550527,-0.516824
4.730000,0.544849,-0.567764
4.740000,0.538667,-0.618226
4.750000,0.531985,-0.668163
4.760000,0.524810,-0.717527
4.770000,0.517147,-0.766272
4.780000,0.509004,-0.814353
4.790000,0.500386,-0.861724
4.800000,0.491303,-0.908342
4.810000,0.481761,-0.954162
4.820000,0.471770,-0.999142
4.830000,0.461337,-1.043238
4.840000,0.450473,-1.086411
4.850000,0.439187,-1.128618
4.860000,0.427489,-1.169821
4.870000,0.415389,-1.209980
4.880000,0.402899,-1.249057
4.890000,0.390028,-1.287016
4.900000,0.376790,-1.323820
4.910000,0.363196,-1.359435
4.920000,0.349258,-1.393827
4.930000,0.334988,-1.426963
4.940000,0.320400,-1.458812
4.950000,0.305506,-1.489344
4.960000,0.290321,-1.518529
4.970000,0.274858,-1.546339
4.980000,0.259130,-1.572748
4.990000,0.243153,-1.597730
5.000000,0.226940,-1.621262
5.010000,0.210507,-1.643320
5.020000,0.193868,-1.663884
5.030000,0.177039,-1.682933
5.040000,0.160034,-1.700449
5.050000,0.142870,-1.716415
5.060000,0.125562,-1.730814
5.070000,0.108126,-1.743634
5.080000,0.090577,-1.754860
5.090000,0.072932,-1.764481
5.100000,0.055208,-1.772488
5.110000,0.037419,-1.778872
5.120000,0.019583,-1.783627
5.130000,0.001715,-1.786746
5.140000,-0.016167,-1.788227
5.150000,-0.034048,-1.788066
5.160000,-0.051910,-1.786263
5.170000,-0.069739,-1.782819
5.180000,-0.087516,-1.777736
5.190000,-0.105226,-1.771017
5.200000,-0.122853,-1.762667
5.210000,-0.140380,-1.752695
5.220000,-0.157791,-1.741107
5.230000,-0.175070,-1.727913
5.240000,-0.192201,-1.713126
5.250000,-0.209169,-1.696757
5.260000,-0.225957,-1.678820
5.270000,-0.242550,-1.659332
5.280000,-0.258933,-1.638310
5.290000,-0.275091,-1.615772
5.300000,-0.291009,-1.591737
5.310000,-0.306671,-1.566228
5.320000,-0.322064,-1.539267
5.330000,-0.337172,-1.510877
5.340000,-0.351983,-1.481086
5.350000,-0.366482,-1.449918
5.360000,-0.380656,-1.417402
5.370000,-0.394492,-1.383568
5.380000,-0.407976,-1.348445
5.390000,-0.421097,-1.312066
5.400000,-0.433842,-1.274463
5.410000,-0.446198,-1.235671
5.420000,-0.458156,-1.195723
5.430000,-0.469702,-1.154657
5.440000,-0.480827,-1.112510
5.450000,-0.491521,-1.069320
5.460000,-0.501772,-1.025126
5.470000,-0.511572,-0.979968
5.480000,-0.520910,-0.933887
5.490000,-0.529780,-0.886926
5.500000,-0.538171,-0.839127
5.510000,-0.546076,-0.790533
5.520000,-0.553488,-0.741189
5.530000,-0.560400,-0.691140
5.540000,-0.566804,-0.640431
5.550000,-0.572695,-0.589109
5.560000,-0.578067,-0.537221
5.570000,-0.582915,-0.484814
5.580000,-0.587235,-0.431936
5.590000,-0.591021,-0.378635
5.600000,-0.594271,-0.324960
5.610000,-0.596980,-0.270960
5.620000,-0.599147,-0.216685
5.630000,-0.600769,-0.162184
5.640000,-0.601844,-0.107508
5.650000,-0.602371,-0.052706
5.660000,-0.602349,0.002172
5.670000,-0.601779,0.057074
5.680000,-0.600659,0.111951
5.690000,-0.598992,0.166753
5.700000,-0.596777,0.221428
5.710000,-0.594018,0.275927
5.720000,-0.590716,0.330200
5.730000,-0.586874,0.384197
5.740000,-0.582495,0.437868
5.750000,-0.577584,0.491164
5.760000,-0.572143,0.544035
5.770000,-0.566179,0.596434
5.780000,-0.559696,0.648311
5.790000,-0.552700,0.699620
5.800000,-0.545197,0.750313
5.810000,-0.537193,0.800343
5.820000,-0.528696,0.849664
5.830000,-0.519714,0.898230
5.840000,-0.510254,0.945997
5.850000,-0.500325,0.992921
5.860000,-0.489935,1.038959
5.870000,-0.479095,1.084067
5.880000,-0.467813,1.128204
5.890000,-0.456099,1.171330
5.900000,-0.443965,1.213405
5.910000,-0.431421,1.254389
5.920000,-0.418479,1.294245
5.930000,-0.405150,1.332935
5.940000,-0.391445,1.370425
5.950000,-0.377379,1.406679
5.960000,-0.362962,1.441663
5.970000,-0.348209,1.475346
5.980000,-0.333132,1.507695
5.990000,-0.317745,1.538681
6.000000,-0.302062,1.568275
6.010000,-0.286098,1.596450
6.020000,-0.269866,1.623178
6.030000,-0.253381,1.648436
6.040000,-0.236659,1.672199
6.050000,-0.219715,1.694445
6.060000,-0.202563,1.715154
6.070000,-0.185220,1.734306
6.080000,-0.167701,1.751883
6.090000,-0.150023,1.767869
6.100000,-0.132200,1.782248
6.110000,-0.114250,1.795006
6.120000,-0.096189,1.806132
6.130000,-0.078033,1.815614
6.140000,-0.059798,1.823444
6.150000,-0.041502,1.829614
6.160000,-0.023161,1.834118
6.170000,-0.004792,1.836951
6.180000,0.013590,1.838110
6.190000,0.031966,1.837594
6.200000,0.050320,1.835402
6.210000,0.068635,1.831536
6.220000,0.086895,1.825999
6.230000,0.105083,1.818795
6.240000,0.123182,1.809931
6.250000,0.141176,1.799415
6.260000,0.159049,1.787255
6.270000,0.176783,1.773461
6.280000,0.194364,1.758048
6.290000,0.211774,1.741027
6.300000,0.228998,1.722413
6.310000,0.246021,1.702225
6.320000,0.262825,1.680479
6.330000,0.279397,1.657194
6.340000,0.295721,1.632393
6.350000,0.311782,1.606096
6.360000,0.327565,1.578329
6.370000,0.343057,1.549114
6.380000,0.358241,1.518480
6.390000,0.373106,1.486453
6.400000,0.387637,1.453062
6.410000,0.401820,1.418338
6.420000,0.415643,1.382311
6.430000,0.429093,1.345015
6.440000,0.442158,1.306483
6.450000,0.454826,1.266750
6.460000,0.467084,1.225851
6.470000,0.478922,1.183825
6.480000,0.490329,1.140708
6.490000,0.501295,1.096541
6.500000,0.511808,1.051362
6.510000,0.521861,1.005213
6.520000,0.531442,0.958137
6.530000,0.540544,0.910174
6.540000,0.549157,0.861370
6.550000,0.557275,0.811769
6.560000,0.564889,0.761414
6.570000,0.571993,0.710353
6.580000,0.578579,0.658632
6.590000,0.584642,0.606297
6.600000,0.590176,0.553396
6.610000,0.595176,0.499978
6.620000,0.599637,0.446090
6.630000,0.603554,0.391782
6.640000,0.606925,0.337104
6.650000,0.609747,0.282104
6.660000,0.612015,0.226834
6.670000,0.613728,0.171342
6.680000,0.614885,0.115681
6.690000,0.615484,0.059900
6.700000,0.615525,0.004051
6.710000,0.615006,-0.051816
6.720000,0.613930,-0.107650
6.730000,0.612296,-0.163400
6.740000,0.610106,-0.219016
6.750000,0.607361,-0.274445
6.760000,0.604065,-0.329639
6.770000,0.600219,-0.384547
6.780000,0.595828,-0.439118
6.790000,0.590895,-0.493303
6.800000,0.585425,-0.547052
6.810000,0.579422,-0.600317
6.820000,0.572891,-0.653049
6.830000,0.565839,-0.705200
6.840000,0.558272,-0.756721
6.850000,0.550196,-0.807567
6.860000,0.541619,-0.857690
6.870000,0.532549,-0.907045
6.880000,0.522993,-0.955588
6.890000,0.512960,-1.003272
6.900000,0.502460,-1.050056
6.910000,0.491501,-1.095896
6.920000,0.480093,-1.140750
6.930000,0.468247,-1.184578
6.940000,0.455974,-1.227338
6.950000,0.443284,-1.268993
6.960000,0.430189,-1.309505
6.970000,0.416701,-1.348835
6.980000,0.402831,-1.386948
6.990000,0.388593,-1.423809
7.000000,0.373999,-1.459385
7.010000,0.359063,-1.493643
7.020000,0.343797,-1.526551
7.030000,0.328217,-1.558079
7.040000,0.312335,-1.588199
7.050000,0.296166,-1.616883
7.060000,0.279725,-1.644104
7.070000,0.263026,-1.669837
7.080000,0.246086,-1.694060
7.090000,0.228918,-1.716749
7.100000,0.211539,-1.737883
7.110000,0.193965,-1.757444
7.120000,0.176211,-1.775413
7.130000,0.158293,-1.791774
7.140000,0.140228,-1.806511
7.150000,0.122032,-1.819611
7.160000,0.103721,-1.831062
7.170000,0.085313,-1.840853
7.180000,0.066823,-1.848974
7.190000,0.048269,-1.855419
7.200000,0.029667,-1.860182
7.210000,0.011034,-1.863256
7.220000,-0.007612,-1.864640
7.230000,-0.026255,-1.864333
7.240000,-0.044879,-1.862333
7.250000,-0.063465,-1.858643
7.260000,-0.081998,-1.853266
7.270000,-0.100460,-1.846207
7.280000,-0.118834,-1.837470
7.290000,-0.137105,-1.827066
7.300000,-0.155255,-1.815002
7.310000,-0.173268,-1.801289
7.320000,-0.191127,-1.785939
7.330000,-0.208817,-1.768967
7.340000,-0.226321,-1.750387
7.350000,-0.243623,-1.730217
7.360000,-0.260708,-1.708473
7.370000,-0.277560,-1.685177
7.380000,-0.294163,-1.660348
7.390000,-0.310503,-1.634009
7.400000,-0.326565,-1.606184
7.410000,-0.342334,-1.576898
7.420000,-0.357796,-1.546177
7.430000,-0.372936,-1.514049
7.440000,-0.387742,-1.480543
7.450000,-0.402199,-1.445690
7.460000,-0.416294,-1.409520
7.470000,-0.430014,-1.372066
7.480000,-0.443348,-1.333363
7.490000,-0.456283,-1.293445
7.500000,-0.468806,-1.252349
7.510000,-0.480907,-1.210111
7.520000,-0.492575,-1.166769
7.530000,-0.503799,-1.122364
7.540000,-0.514568,-1.076934
7.550000,-0.524873,-1.030522
7.560000,-0.534705,-0.983169
7.570000,-0.544054,-0.934918
7.580000,-0.552912,-0.885813
7.590000,-0.561271,-0.835898
7.600000,-0.569123,-0.785219
7.610000,-0.576461,-0.733820
7.620000,-0.583279,-0.681750
7.630000,-0.589569,-0.629055
7.640000,-0.595327,-0.575783
7.650000,-0.600547,-0.521981
7.660000,-0.605224,-0.467700
7.670000,-0.609354,-0.412987
7.680000,-0.612933,-0.357893
7.690000,-0.615958,-0.302468
7.700000,-0.618425,-0.246761
7.710000,-0.620333,-0.190824
7.720000,-0.621681,-0.134706
7.730000,-0.622465,-0.078460
7.740000,-0.622686,-0.022135
7.750000,-0.622344,0.034217
7.760000,-0.621439,0.090544
7.770000,-0.619971,0.146797
7.780000,-0.617942,0.202924
7.790000,-0.615353,0.258873
7.800000,-0.612207,0.314595
7.810000,-0.608507,0.370039
7.820000,-0.604255,0.425153
7.830000,-0.599456,0.479890
7.840000,-0.594114,0.534198
7.850000,-0.588234,0.588028
7.860000,-0.581821,0.641333
7.870000,-0.574880,0.694062
7.880000,-0.567418,0.746169
7.890000,-0.559442,0.797606
7.900000,-0.550959,0.848326
7.910000,-0.541976,0.898284
7.920000,-0.532502,0.947434
7.930000,-0.522544,0.995732
7.940000,-0.512113,1.043133
7.950000,-0.501217,1.089595
7.960000,-0.489866,1.135075
7.970000,-0.478071,1.179532
7.980000,-0.465842,1.222926
7.990000,-0.453190,1.265218
8.000000,-0.440126,1.306368
8.010000,-0.426663,1.346340
8.020000,-0.412812,1.385097
8.030000,-0.398586,1.422605
8.040000,-0.383997,1.458828
8.050000,-0.369060,1.493734
8.060000,-0.353787,1.527292
8.070000,-0.338192,1.559470
8.080000,-0.322290,1.590240
8.090000,-0.306094,1.619574
8.100000,-0.289620,1.647445
8.110000,-0.272881,1.673827
8.120000,-0.255894,1.698697
8.130000,-0.238674,1.722032
8.140000,-0.221236,1.743810
8.150000,-0.203596,1.764013
8.160000,-0.185770,1.782621
8.170000,-0.167774,1.799617
8.180000,-0.149624,1.814986
8.190000,-0.131337,1.828715
8.200000,-0.112929,1.840790
8.210000,-0.094417,1.851200
8.220000,-0.075817,1.859936
8.230000,-0.057147,1.866990
8.240000,-0.038424,1.872355
8.250000,-0.019664,1.876027
8.260000,-0.000884,1.878002
8.270000,0.017899,1.878278
8.280000,0.036668,1.876854
8.290000,0.055405,1.873732
8.300000,0.074094,1.868915
8.310000,0.092718,1.862407
8.320000,0.111260,1.854213
8.330000,0.129704,1.844342
8.340000,0.148032,1.832801
8.350000,0.166228,1.819601
8.360000,0.184275,1.804755
8.370000,0.202158,1.788275
8.380000,0.219860,1.770175
8.390000,0.237365,1.750474
8.400000,0.254657,1.729187
8.410000,0.271720,1.706335
8.420000,0.288539,1.681938
8.430000,0.305100,1.656018
8.440000,0.321385,1.628598
8.450000,0.337383,1.599704
8.460000,0.353076,1.569360
8.470000,0.368452,1.537595
8.480000,0.383496,1.504437
8.490000,0.398196,1.469917
8.500000,0.412536,1.434064
8.510000,0.426505,1.396912
8.520000,0.440090,1.358495
8.530000,0.453279,1.318846
8.540000,0.466059,1.278002
8.550000,0.478419,1.236000
8.560000,0.490348,1.192877
8.570000,0.501834,1.148673
8.580000,0.512869,1.103427
8.590000,0.523440,1.057180
8.600000,0.533540,1.009975
8.610000,0.543159,0.961853
8.620000,0.552287,0.912859
8.630000,0.560918,0.863036
8.640000,0.569042,0.812430
8.650000,0.576653,0.761086
8.660000,0.583743,0.709050
8.670000,0.590307,0.656371
8.680000,0.596338,0.603094
8.690000,0.601831,0.549270
8.700000,0.606780,0.494945
8.710000,0.611182,0.440170
8.720000,0.615032,0.384993
8.730000,0.618326,0.329465
8.740000,0.621063,0.273636
8.750000,0.623238,0.217557
8.760000,0.624851,0.161277
8.770000,0.625900,0.104848
